gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	date
GGA1	Q9UJY5	639.0	358-362	17-147	1oxz	A	F-Q9UJY5-F1-model_v3.cif	1oxz.cif	2003-04-03
GGA1	Q9UJY5	639.0	358-362	17-147	1py1	A	F-Q9UJY5-F1-model_v3.cif	1py1.cif	2003-07-07
GGA1	Q9UJY5	639.0	358-362	17-147	1ujj	A	F-Q9UJY5-F1-model_v3.cif	1ujj.cif	2003-08-05
GGA1	Q9UJY5	639.0	358-362	17-147	1ujk	A	F-Q9UJY5-F1-model_v3.cif	1ujk.cif	2003-08-05
GGA1	Q9UJY5	639.0	358-362	17-147	1x79	A	F-Q9UJY5-F1-model_v3.cif	1x79.cif	2004-08-13
GGA1	Q9UJY5	639.0	358-362	17-147	2dwx	A	F-Q9UJY5-F1-model_v3.cif	2dwx.cif	2006-08-21
GGA1	Q9UJY5	639.0	358-362	17-147	2dwy	A	F-Q9UJY5-F1-model_v3.cif	2dwy.cif	2006-08-21
GGA1	Q9UJY5	639.0	358-362	17-147	3g2s	A	F-Q9UJY5-F1-model_v3.cif	3g2s.cif	2009-02-01
GGA1	Q9UJY5	639.0	358-362	17-147	3g2t	A	F-Q9UJY5-F1-model_v3.cif	3g2t.cif	2009-02-01
GGA1	Q9UJY5	639.0	358-362	17-147	3g2u	A	F-Q9UJY5-F1-model_v3.cif	3g2u.cif	2009-02-01
GGA1	Q9UJY5	639.0	358-362	17-147	3g2v	A	F-Q9UJY5-F1-model_v3.cif	3g2v.cif	2009-02-01
GGA1	Q9UJY5	639.0	358-362	17-147	3g2w	A	F-Q9UJY5-F1-model_v3.cif	3g2w.cif	2009-02-01
PGR	P06401	933.0	375-397	1-164,456-564	1a28	A	F-P06401-F1-model_v3.cif	1a28.cif	1998-01-19
PGR	P06401	933.0	375-397	1-164,456-564	1e3k	A	F-P06401-F1-model_v3.cif	1e3k.cif	2000-06-19
PGR	P06401	933.0	375-397	1-164,456-564	1sqn	A	F-P06401-F1-model_v3.cif	1sqn.cif	2004-03-19
PGR	P06401	933.0	375-397	1-164,456-564	1sr7	A	F-P06401-F1-model_v3.cif	1sr7.cif	2004-03-22
PGR	P06401	933.0	375-397	1-164,456-564	1zuc	A	F-P06401-F1-model_v3.cif	1zuc.cif	2005-05-30
PGR	P06401	933.0	375-397	1-164,456-564	2c7a	A	F-P06401-F1-model_v3.cif	2c7a.cif	2005-11-19
PGR	P06401	933.0	375-397	1-164,456-564	2ovh	A	F-P06401-F1-model_v3.cif	2ovh.cif	2007-02-13
PGR	P06401	933.0	375-397	1-164,456-564	2ovm	A	F-P06401-F1-model_v3.cif	2ovm.cif	2007-02-14
PGR	P06401	933.0	375-397	1-164,456-564	2w8y	A	F-P06401-F1-model_v3.cif	2w8y.cif	2009-01-20
PGR	P06401	933.0	375-397	1-164,456-564	3d90	A	F-P06401-F1-model_v3.cif	3d90.cif	2008-05-26
PGR	P06401	933.0	375-397	1-164,456-564	3g8o	A	F-P06401-F1-model_v3.cif	3g8o.cif	2009-02-12
PGR	P06401	933.0	375-397	1-164,456-564	3hq5	A	F-P06401-F1-model_v3.cif	3hq5.cif	2009-06-05
PGR	P06401	933.0	375-397	1-164,456-564	3kba	A	F-P06401-F1-model_v3.cif	3kba.cif	2009-10-20
PGR	P06401	933.0	375-397	1-164,456-564	3zr7	A	F-P06401-F1-model_v3.cif	3zr7.cif	2011-06-15
PGR	P06401	933.0	375-397	1-164,456-564	3zra	A	F-P06401-F1-model_v3.cif	3zra.cif	2011-06-15
PGR	P06401	933.0	375-397	1-164,456-564	3zrb	A	F-P06401-F1-model_v3.cif	3zrb.cif	2011-06-15
PGR	P06401	933.0	375-397	1-164,456-564	4a2j	A	F-P06401-F1-model_v3.cif	4a2j.cif	2011-09-27
PGR	P06401	933.0	375-397	1-164,456-564	4apu	A	F-P06401-F1-model_v3.cif	4apu.cif	2012-04-06
PGR	P06401	933.0	375-397	1-164,456-564	4oar	A	F-P06401-F1-model_v3.cif	4oar.cif	2014-01-06
PGR	P06401	933.0	375-397	1-164,456-564	5cc0	A	F-P06401-F1-model_v3.cif	5cc0.cif	2015-07-01
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o0q	A	F-Q6SZW1-F1-model_v3.cif	6o0q.cif	2019-02-17
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o0r	A	F-Q6SZW1-F1-model_v3.cif	6o0r.cif	2019-02-17
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o0s	A	F-Q6SZW1-F1-model_v3.cif	6o0s.cif	2019-02-17
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o0t	A	F-Q6SZW1-F1-model_v3.cif	6o0t.cif	2019-02-17
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o0u	A	F-Q6SZW1-F1-model_v3.cif	6o0u.cif	2019-02-17
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o0v	A	F-Q6SZW1-F1-model_v3.cif	6o0v.cif	2019-02-17
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6o1b	A	F-Q6SZW1-F1-model_v3.cif	6o1b.cif	2019-02-18
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6qwv	A	F-Q6SZW1-F1-model_v3.cif	6qwv.cif	2019-03-06
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6wpk	A	F-Q6SZW1-F1-model_v3.cif	6wpk.cif	2020-04-27
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6zfx	A	F-Q6SZW1-F1-model_v3.cif	6zfx.cif	2020-06-18
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6zg0	A	F-Q6SZW1-F1-model_v3.cif	6zg0.cif	2020-06-18
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	6zg1	A	F-Q6SZW1-F1-model_v3.cif	6zg1.cif	2020-06-18
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7anw	A	F-Q6SZW1-F1-model_v3.cif	7anw.cif	2020-10-13
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7cm5	A	F-Q6SZW1-F1-model_v3.cif	7cm5.cif	2020-07-24
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7cm6	A	F-Q6SZW1-F1-model_v3.cif	7cm6.cif	2020-07-25
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7cm7	A	F-Q6SZW1-F1-model_v3.cif	7cm7.cif	2020-07-25
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7djt	A	F-Q6SZW1-F1-model_v3.cif	7djt.cif	2020-11-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7knq	A	F-Q6SZW1-F1-model_v3.cif	7knq.cif	2020-11-05
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7ld0	A	F-Q6SZW1-F1-model_v3.cif	7ld0.cif	2021-01-12
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7nag	A	F-Q6SZW1-F1-model_v3.cif	7nag.cif	2021-06-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7nah	A	F-Q6SZW1-F1-model_v3.cif	7nah.cif	2021-06-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7nai	A	F-Q6SZW1-F1-model_v3.cif	7nai.cif	2021-06-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7naj	A	F-Q6SZW1-F1-model_v3.cif	7naj.cif	2021-06-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7nak	A	F-Q6SZW1-F1-model_v3.cif	7nak.cif	2021-06-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7nal	A	F-Q6SZW1-F1-model_v3.cif	7nal.cif	2021-06-21
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	7qg0	A	F-Q6SZW1-F1-model_v3.cif	7qg0.cif	2021-12-07
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0c	A	F-Q6SZW1-F1-model_v3.cif	8d0c.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0d	A	F-Q6SZW1-F1-model_v3.cif	8d0d.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0e	A	F-Q6SZW1-F1-model_v3.cif	8d0e.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0f	A	F-Q6SZW1-F1-model_v3.cif	8d0f.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0g	A	F-Q6SZW1-F1-model_v3.cif	8d0g.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0h	A	F-Q6SZW1-F1-model_v3.cif	8d0h.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0i	A	F-Q6SZW1-F1-model_v3.cif	8d0i.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8d0j	A	F-Q6SZW1-F1-model_v3.cif	8d0j.cif	2022-05-26
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8gni	A	F-Q6SZW1-F1-model_v3.cif	8gni.cif	2022-08-24
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8gnj	A	F-Q6SZW1-F1-model_v3.cif	8gnj.cif	2022-08-24
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8gq5	A	F-Q6SZW1-F1-model_v3.cif	8gq5.cif	2022-08-29
SARM1	Q6SZW1	724.0	560-703,382-385,375-399,281-331	244-269,134-173,162-197,402-476,412-484	8p2l	A	F-Q6SZW1-F1-model_v3.cif	8p2l.cif	2023-05-16
PRKG1	Q13976	671.0	50-75	360-619	1zxa	A	F-Q13976-F1-model_v3.cif	1zxa.cif	2005-06-07
PRKG1	Q13976	671.0	50-75	360-619	3nmd	A	F-Q13976-F1-model_v3.cif	3nmd.cif	2010-06-22
PRKG1	Q13976	671.0	50-75	360-619	3ocp	A	F-Q13976-F1-model_v3.cif	3ocp.cif	2010-08-10
PRKG1	Q13976	671.0	50-75	360-619	3od0	A	F-Q13976-F1-model_v3.cif	3od0.cif	2010-08-10
PRKG1	Q13976	671.0	50-75	360-619	3ogj	A	F-Q13976-F1-model_v3.cif	3ogj.cif	2010-08-16
PRKG1	Q13976	671.0	50-75	360-619	4ku7	A	F-Q13976-F1-model_v3.cif	4ku7.cif	2013-05-21
PRKG1	Q13976	671.0	50-75	360-619	4ku8	A	F-Q13976-F1-model_v3.cif	4ku8.cif	2013-05-21
PRKG1	Q13976	671.0	50-75	360-619	4qx5	A	F-Q13976-F1-model_v3.cif	4qx5.cif	2014-07-18
PRKG1	Q13976	671.0	50-75	360-619	4qxk	A	F-Q13976-F1-model_v3.cif	4qxk.cif	2014-07-21
PRKG1	Q13976	671.0	50-75	360-619	4r4l	A	F-Q13976-F1-model_v3.cif	4r4l.cif	2014-08-19
PRKG1	Q13976	671.0	50-75	360-619	4r4m	A	F-Q13976-F1-model_v3.cif	4r4m.cif	2014-08-19
PRKG1	Q13976	671.0	50-75	360-619	4z07	A	F-Q13976-F1-model_v3.cif	4z07.cif	2015-03-25
PRKG1	Q13976	671.0	50-75	360-619	5j48	A	F-Q13976-F1-model_v3.cif	5j48.cif	2016-03-31
PRKG1	Q13976	671.0	50-75	360-619	5jax	A	F-Q13976-F1-model_v3.cif	5jax.cif	2016-04-12
PRKG1	Q13976	671.0	50-75	360-619	5jd7	A	F-Q13976-F1-model_v3.cif	5jd7.cif	2016-04-15
PRKG1	Q13976	671.0	50-75	360-619	5l0n	A	F-Q13976-F1-model_v3.cif	5l0n.cif	2016-07-27
PRKG1	Q13976	671.0	50-75	360-619	6bdl	A	F-Q13976-F1-model_v3.cif	6bdl.cif	2017-10-23
PRKG1	Q13976	671.0	50-75	360-619	6bg2	A	F-Q13976-F1-model_v3.cif	6bg2.cif	2017-10-27
PRKG1	Q13976	671.0	50-75	360-619	6c0t	A	F-Q13976-F1-model_v3.cif	6c0t.cif	2018-01-02
PRKG1	Q13976	671.0	50-75	360-619	7lv3	A	F-Q13976-F1-model_v3.cif	7lv3.cif	2021-02-23
PRKG1	Q13976	671.0	50-75	360-619	7mbj	A	F-Q13976-F1-model_v3.cif	7mbj.cif	2021-03-31
PRKG1	Q13976	671.0	50-75	360-619	7ssb	A	F-Q13976-F1-model_v3.cif	7ssb.cif	2021-11-10
PRKG1	Q13976	671.0	50-75	360-619	7t4t	A	F-Q13976-F1-model_v3.cif	7t4t.cif	2021-12-10
PRKG1	Q13976	671.0	50-75	360-619	7t4u	A	F-Q13976-F1-model_v3.cif	7t4u.cif	2021-12-10
PRKG1	Q13976	671.0	50-75	360-619	7t4v	A	F-Q13976-F1-model_v3.cif	7t4v.cif	2021-12-10
PRKG1	Q13976	671.0	50-75	360-619	7t4w	A	F-Q13976-F1-model_v3.cif	7t4w.cif	2021-12-10
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2oev	A	F-Q8WUM4-F1-model_v3.cif	2oev.cif	2007-01-01
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2oew	A	F-Q8WUM4-F1-model_v3.cif	2oew.cif	2007-01-01
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2oex	A	F-Q8WUM4-F1-model_v3.cif	2oex.cif	2007-01-01
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2ojq	A	F-Q8WUM4-F1-model_v3.cif	2ojq.cif	2007-01-13
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2r02	A	F-Q8WUM4-F1-model_v3.cif	2r02.cif	2007-08-17
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2r03	A	F-Q8WUM4-F1-model_v3.cif	2r03.cif	2007-08-17
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2r05	A	F-Q8WUM4-F1-model_v3.cif	2r05.cif	2007-08-17
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2xs1	A	F-Q8WUM4-F1-model_v3.cif	2xs1.cif	2010-09-24
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2xs8	A	F-Q8WUM4-F1-model_v3.cif	2xs8.cif	2010-09-24
PDCD6IP	Q8WUM4	868.0	709-745	3-392	2zne	C	F-Q8WUM4-F1-model_v3.cif	2zne.cif	2008-04-22
PDCD6IP	Q8WUM4	868.0	709-745	3-392	3c3o	A	F-Q8WUM4-F1-model_v3.cif	3c3o.cif	2008-01-28
PDCD6IP	Q8WUM4	868.0	709-745	3-392	3c3q	A	F-Q8WUM4-F1-model_v3.cif	3c3q.cif	2008-01-28
PDCD6IP	Q8WUM4	868.0	709-745	3-392	3c3r	A	F-Q8WUM4-F1-model_v3.cif	3c3r.cif	2008-01-28
PDCD6IP	Q8WUM4	868.0	709-745	3-392	3e1r	C	F-Q8WUM4-F1-model_v3.cif	3e1r.cif	2008-08-04
PDCD6IP	Q8WUM4	868.0	709-745	3-392	3wuv	C	F-Q8WUM4-F1-model_v3.cif	3wuv.cif	2014-05-05
PDCD6IP	Q8WUM4	868.0	709-745	3-392	4jjy	A	F-Q8WUM4-F1-model_v3.cif	4jjy.cif	2013-03-08
PDCD6IP	Q8WUM4	868.0	709-745	3-392	5v3r	A	F-Q8WUM4-F1-model_v3.cif	5v3r.cif	2017-03-08
PDCD6IP	Q8WUM4	868.0	709-745	3-392	5wa1	A	F-Q8WUM4-F1-model_v3.cif	5wa1.cif	2017-06-24
PDCD6IP	Q8WUM4	868.0	709-745	3-392	6kp3	A	F-Q8WUM4-F1-model_v3.cif	6kp3.cif	2019-08-14
PANX1	Q96RD7	426.0	412-426	1-287	6ltn	A	F-Q96RD7-F1-model_v3.cif	6ltn.cif	2020-01-23
PANX1	Q96RD7	426.0	412-426	1-287	6lto	A	F-Q96RD7-F1-model_v3.cif	6lto.cif	2020-01-23
PANX1	Q96RD7	426.0	412-426	1-287	6m02	A	F-Q96RD7-F1-model_v3.cif	6m02.cif	2020-02-19
PANX1	Q96RD7	426.0	412-426	1-287	6m66	A	F-Q96RD7-F1-model_v3.cif	6m66.cif	2020-03-13
PANX1	Q96RD7	426.0	412-426	1-287	6m67	A	F-Q96RD7-F1-model_v3.cif	6m67.cif	2020-03-13
PANX1	Q96RD7	426.0	412-426	1-287	6m68	A	F-Q96RD7-F1-model_v3.cif	6m68.cif	2020-03-13
PANX1	Q96RD7	426.0	412-426	1-287	6v6d	A	F-Q96RD7-F1-model_v3.cif	6v6d.cif	2019-12-05
PANX1	Q96RD7	426.0	412-426	1-287	6wbf	A	F-Q96RD7-F1-model_v3.cif	6wbf.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	6wbg	A	F-Q96RD7-F1-model_v3.cif	6wbg.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	6wbi	A	F-Q96RD7-F1-model_v3.cif	6wbi.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	6wbk	A	F-Q96RD7-F1-model_v3.cif	6wbk.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	6wbl	A	F-Q96RD7-F1-model_v3.cif	6wbl.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	6wbm	A	F-Q96RD7-F1-model_v3.cif	6wbm.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	6wbn	A	F-Q96RD7-F1-model_v3.cif	6wbn.cif	2020-03-26
PANX1	Q96RD7	426.0	412-426	1-287	7dwb	A	F-Q96RD7-F1-model_v3.cif	7dwb.cif	2021-01-17
PANX1	Q96RD7	426.0	412-426	1-287	7f8j	A	F-Q96RD7-F1-model_v3.cif	7f8j.cif	2021-07-02
PANX1	Q96RD7	426.0	412-426	1-287	7f8n	A	F-Q96RD7-F1-model_v3.cif	7f8n.cif	2021-07-02
PANX1	Q96RD7	426.0	412-426	1-287	7f8o	A	F-Q96RD7-F1-model_v3.cif	7f8o.cif	2021-07-02
PANX1	Q96RD7	426.0	412-426	1-287	7wsv	A	F-Q96RD7-F1-model_v3.cif	7wsv.cif	2022-02-01
PANX1	Q96RD7	426.0	412-426	1-287	8gts	A	F-Q96RD7-F1-model_v3.cif	8gts.cif	2022-09-08
PANX1	Q96RD7	426.0	412-426	1-287	8gtt	A	F-Q96RD7-F1-model_v3.cif	8gtt.cif	2022-09-08
PANX1	Q96RD7	426.0	412-426	1-287	8gyo	A	F-Q96RD7-F1-model_v3.cif	8gyo.cif	2022-09-23
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	2wnt	A	F-Q15418-F1-model_v3.cif	2wnt.cif	2009-07-20
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	2z7q	A	F-Q15418-F1-model_v3.cif	2z7q.cif	2007-08-28
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	2z7r	A	F-Q15418-F1-model_v3.cif	2z7r.cif	2007-08-28
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	2z7s	A	F-Q15418-F1-model_v3.cif	2z7s.cif	2007-08-28
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	3rny	A	F-Q15418-F1-model_v3.cif	3rny.cif	2011-04-24
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	3tei	B	F-Q15418-F1-model_v3.cif	3tei.cif	2011-08-15
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	4h3p	C	F-Q15418-F1-model_v3.cif	4h3p.cif	2012-09-14
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	4nif	A	F-Q15418-F1-model_v3.cif	4nif.cif	2013-11-06
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5csf	C	F-Q15418-F1-model_v3.cif	5csf.cif	2015-07-23
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5csi	C	F-Q15418-F1-model_v3.cif	5csi.cif	2015-07-23
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5csj	C	F-Q15418-F1-model_v3.cif	5csj.cif	2015-07-23
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5csn	C	F-Q15418-F1-model_v3.cif	5csn.cif	2015-07-23
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5n7d	C	F-Q15418-F1-model_v3.cif	5n7d.cif	2017-02-20
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5n7f	C	F-Q15418-F1-model_v3.cif	5n7f.cif	2017-02-20
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5n7g	C	F-Q15418-F1-model_v3.cif	5n7g.cif	2017-02-20
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5v61	B	F-Q15418-F1-model_v3.cif	5v61.cif	2017-03-15
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	5v62	B	F-Q15418-F1-model_v3.cif	5v62.cif	2017-03-15
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	6twy	C	F-Q15418-F1-model_v3.cif	6twy.cif	2020-01-13
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	7p74	B	F-Q15418-F1-model_v3.cif	7p74.cif	2021-07-19
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	7pc8	C	F-Q15418-F1-model_v3.cif	7pc8.cif	2021-08-03
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	7qql	B	F-Q15418-F1-model_v3.cif	7qql.cif	2022-01-10
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	8wf4	A	F-Q15418-F1-model_v3.cif	8wf4.cif	2023-09-19
RPS6KA1	Q15418	735.0	687-706	62-321,418-675	8xov	A	F-Q15418-F1-model_v3.cif	8xov.cif	2024-01-02
PPP5C	P53041	499.0	28-129,487-499	184-486	1a17	A	F-P53041-F1-model_v3.cif	1a17.cif	1997-12-23
PPP5C	P53041	499.0	28-129,487-499	184-486	1s95	A	F-P53041-F1-model_v3.cif	1s95.cif	2004-02-03
PPP5C	P53041	499.0	28-129,487-499	184-486	1wao	A	F-P53041-F1-model_v3.cif	1wao.cif	2004-10-27
PPP5C	P53041	499.0	28-129,487-499	184-486	2bug	A	F-P53041-F1-model_v3.cif	2bug.cif	2005-06-13
PPP5C	P53041	499.0	28-129,487-499	184-486	3h60	A	F-P53041-F1-model_v3.cif	3h60.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h61	A	F-P53041-F1-model_v3.cif	3h61.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h62	A	F-P53041-F1-model_v3.cif	3h62.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h63	A	F-P53041-F1-model_v3.cif	3h63.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h64	A	F-P53041-F1-model_v3.cif	3h64.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h66	A	F-P53041-F1-model_v3.cif	3h66.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h67	A	F-P53041-F1-model_v3.cif	3h67.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h68	A	F-P53041-F1-model_v3.cif	3h68.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	3h69	A	F-P53041-F1-model_v3.cif	3h69.cif	2009-04-23
PPP5C	P53041	499.0	28-129,487-499	184-486	4zvz	A	F-P53041-F1-model_v3.cif	4zvz.cif	2015-05-18
PPP5C	P53041	499.0	28-129,487-499	184-486	4zx2	A	F-P53041-F1-model_v3.cif	4zx2.cif	2015-05-19
PPP5C	P53041	499.0	28-129,487-499	184-486	5hpe	A	F-P53041-F1-model_v3.cif	5hpe.cif	2016-01-20
PPP5C	P53041	499.0	28-129,487-499	184-486	5ui1	A	F-P53041-F1-model_v3.cif	5ui1.cif	2017-01-12
PPP5C	P53041	499.0	28-129,487-499	184-486	5wg8	A	F-P53041-F1-model_v3.cif	5wg8.cif	2017-07-13
PPP5C	P53041	499.0	28-129,487-499	184-486	7zr5	E	F-P53041-F1-model_v3.cif	7zr5.cif	2022-05-03
PPP5C	P53041	499.0	28-129,487-499	184-486	7zr6	E	F-P53041-F1-model_v3.cif	7zr6.cif	2022-05-03
PPP5C	P53041	499.0	28-129,487-499	184-486	8gae	E	F-P53041-F1-model_v3.cif	8gae.cif	2023-02-22
PPP5C	P53041	499.0	28-129,487-499	184-486	8gft	E	F-P53041-F1-model_v3.cif	8gft.cif	2023-03-08
DNMT3A	Q9Y6K1	912.0	476-626	634-912	2qrv	A	F-Q9Y6K1-F1-model_v3.cif	2qrv.cif	2007-07-29
DNMT3A	Q9Y6K1	912.0	476-626	634-912	3a1a	A	F-Q9Y6K1-F1-model_v3.cif	3a1a.cif	2009-03-28
DNMT3A	Q9Y6K1	912.0	476-626	634-912	3a1b	A	F-Q9Y6K1-F1-model_v3.cif	3a1b.cif	2009-03-28
DNMT3A	Q9Y6K1	912.0	476-626	634-912	3llr	A	F-Q9Y6K1-F1-model_v3.cif	3llr.cif	2010-01-29
DNMT3A	Q9Y6K1	912.0	476-626	634-912	3svm	B	F-Q9Y6K1-F1-model_v3.cif	3svm.cif	2011-07-12
DNMT3A	Q9Y6K1	912.0	476-626	634-912	4qbq	A	F-Q9Y6K1-F1-model_v3.cif	4qbq.cif	2014-05-08
DNMT3A	Q9Y6K1	912.0	476-626	634-912	4qbr	A	F-Q9Y6K1-F1-model_v3.cif	4qbr.cif	2014-05-08
DNMT3A	Q9Y6K1	912.0	476-626	634-912	4qbs	A	F-Q9Y6K1-F1-model_v3.cif	4qbs.cif	2014-05-08
DNMT3A	Q9Y6K1	912.0	476-626	634-912	4u7p	A	F-Q9Y6K1-F1-model_v3.cif	4u7p.cif	2014-07-31
DNMT3A	Q9Y6K1	912.0	476-626	634-912	4u7t	A	F-Q9Y6K1-F1-model_v3.cif	4u7t.cif	2014-07-31
DNMT3A	Q9Y6K1	912.0	476-626	634-912	5yx2	A	F-Q9Y6K1-F1-model_v3.cif	5yx2.cif	2017-12-01
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6brr	A	F-Q9Y6K1-F1-model_v3.cif	6brr.cif	2017-11-30
